# t x y z velocityx velocityy velocityz
4.710869999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.289463194623824936e-02 1.183216284022533815e-01 8.338393095009574794e-04 -3.154175013621474122e-01
4.711039999999999850e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.009523689228606622e-03 9.538028482267464636e-02 1.484223948942006146e-03 -3.281167214745063232e-01
4.711200000000000045e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.518018744193226459e-03 5.226083944351654631e-02 1.071839663359952467e-03 -3.340206502349973849e-01
4.711340000000000146e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.218799071142001630e-03 3.284770867870832195e-02 5.703835995915149375e-04 -3.171586066945183968e-01
4.711480000000000246e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.273602205967804116e-03 3.026698780953955212e-02 5.246625491949251721e-04 -3.112937271055799537e-01
4.711630000000000109e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.189259004668459692e-02 5.711843184705139506e-03 3.029871759509838221e-04 -3.145806135604914400e-01
4.711770000000000209e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.626332496350265874e-02 -3.291283747870806659e-02 -4.512750309177866194e-04 -3.150202139828738312e-01
4.711899999999999977e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.034606003923452103e-02 -5.478368180136997112e-02 -1.369306706215252332e-03 -2.961524490673232424e-01
4.712029999999999745e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.400072188039525239e-02 -5.588986643658532677e-02 -1.531243626710658903e-03 -2.817092177066174985e-01
4.712139999999999986e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.711196856284623508e-02 -5.704421643119595570e-02 -1.076202690515406200e-03 -2.786550718234329649e-01
4.712259999999999991e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.045901092645962246e-02 -7.338374253118569446e-02 -1.243797608886523711e-03 -2.750889745049888147e-01
4.712379999999999995e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.364674431689800016e-02 -9.903041313133086054e-02 -1.721473160697309466e-03 -2.725785685794750446e-01
4.712500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.650016508521039538e-02 -1.281197321377575971e-01 -2.465568857505871011e-03 -2.668153370033191640e-01
4.712610000000000241e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.905011197879579982e-02 -1.447741347915579846e-01 -3.168949747644023412e-03 -2.476643090669650715e-01
4.712719999999999914e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.135341649873065101e-02 -1.462264857249047922e-01 -3.461192717978157050e-03 -2.296167071211952238e-01
4.712839999999999918e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.360948828909416014e-02 -1.415244398940032344e-01 -3.127226007753621841e-03 -2.188569191157880289e-01
4.712970000000000255e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.620303678096281119e-02 -1.446951436332595264e-01 -3.010238665933272651e-03 -2.104856307681779726e-01
4.713100000000000023e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.853595650152320307e-02 -1.582875227783794858e-01 -3.387942367465081057e-03 -1.992518245787644748e-01
4.713229999999999791e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.083436151432633998e-02 -1.750415232823016309e-01 -4.040151889541851275e-03 -1.874827577124881239e-01
4.713360000000000127e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.310232658081753820e-02 -1.990062830980981190e-01 -4.973363687099198460e-03 -1.787548238847294080e-01
4.713480000000000132e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.517023326985760062e-02 -2.267263295646362031e-01 -6.412409139800945984e-03 -1.679034338533372250e-01
4.713589999999999804e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.698839617529351947e-02 -2.436263911243854441e-01 -8.023838931878005468e-03 -1.466738508326072277e-01
4.713700000000000045e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.856412332901846096e-02 -2.484364254529493055e-01 -9.109131000139162465e-03 -1.265915359972765997e-01
4.713809999999999718e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.995509319896394351e-02 -2.418979732902465929e-01 -8.240609701835589079e-03 -1.107138777670752666e-01
4.713919999999999959e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.116795131459477897e-02 -2.339795135410391858e-01 -7.677123538521700430e-03 -1.010912500245980117e-01
4.714060000000000059e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.255063046865118326e-02 -2.281812817132708726e-01 -7.102382160305304587e-03 -8.526479282097808310e-02
4.714230000000000018e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.372481973352184248e-02 -2.267231299042708204e-01 -6.797062653602225710e-03 -6.636840129888675610e-02
4.714390000000000214e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.450146165719189417e-02 -2.277438296982896293e-01 -6.711843801230311587e-03 -4.765256573068780283e-02
4.714569999999999936e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.490052205530481844e-02 -2.296282144996094898e-01 -6.762886970704033718e-03 -2.722778038507207149e-02
4.714780000000000086e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.484725298245427871e-02 -2.312524385402671134e-01 -6.934359255641276559e-03 -2.338295600562248153e-03
4.715000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.426022310767177947e-02 -2.315105589648331075e-01 -7.196224655508123673e-03 2.435305599538828414e-02
4.715219999999999914e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.313942957193750816e-02 -2.307251298998066191e-01 -7.474192011360996507e-03 5.210447672613519043e-02
4.715470000000000255e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.133942250130208773e-02 -2.291872968137070032e-01 -7.594364669922906361e-03 8.322622166935562948e-02
4.715629999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.986538906869637300e-02 -2.276719064804849646e-01 -7.499530739727375619e-03 1.033650463627879962e-01
4.715769999999999982e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.842839321217643128e-02 -2.252666808285494482e-01 -7.295613137871079408e-03 1.197853475131881867e-01
4.715889999999999986e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.702854846922345011e-02 -2.149502513133961512e-01 -6.041508297590254643e-03 1.405649210590733389e-01
4.716059999999999945e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.501451948034609407e-02 -1.876802209169318170e-01 -5.154019275146172474e-03 1.591628176423340868e-01
4.716290000000000191e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.165062595868150086e-02 -1.634970981733817885e-01 -3.804009813935193239e-03 1.774903510623186964e-01
4.716569999999999823e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.673143676802142543e-02 -1.442790749944003748e-01 -2.447639471777321787e-03 2.057479223027867121e-01
4.716859999999999786e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.099008819785404656e-02 -1.270670977303693105e-01 -1.276546746722291136e-03 2.305565148867514402e-01
4.717139999999999986e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.440221711768659540e-02 -8.940612470397768519e-02 1.039961643463559399e-03 2.505617053787446147e-01
4.717420000000000186e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.708913393884952725e-02 -6.125488571048587350e-02 1.739022912131844671e-03 2.670532111908819339e-01
4.717699999999999818e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.945463605252495051e-02 -3.886179035698669043e-02 1.588626684189657287e-03 2.892444391534425008e-01
4.717989999999999782e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.080925236218986500e-02 1.372007855261619426e-02 2.801889452378570483e-03 2.904670641079172833e-01
4.718290000000000077e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.137425670591150406e-03 3.018022709672820922e-02 2.159432916481204487e-03 3.068733154439974298e-01
4.718570000000000277e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.727876626221843299e-03 8.868843901258227636e-02 1.914121224801249629e-03 2.997059852474911468e-01
4.718870000000000005e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.607370336791980048e-02 1.024015015112061250e-01 1.093451911396009718e-03 3.068542327097218414e-01
4.719169999999999732e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.546499607335808366e-02 1.677045349488668347e-01 3.796754787161740145e-05 2.864336789645824388e-01
4.719470000000000027e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.454858553185612829e-02 1.727568007027981134e-01 -5.839298248260865135e-04 2.823753365695126916e-01
4.719769999999999754e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.334131895013799973e-02 2.411897131996233734e-01 -1.623039091389535645e-03 2.490787194443433716e-01
4.720079999999999814e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.156529610457460944e-02 2.260294064523168944e-01 -1.412471007205839870e-03 2.309533706868717173e-01
4.720389999999999873e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.902947603202644139e-02 2.989831161985949115e-01 -2.854869273081748517e-03 1.914390651180560010e-01
4.720710000000000264e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.551496705280968058e-02 3.261948853660971981e-01 -3.429642309410109620e-03 1.538301798253053909e-01
4.721039999999999850e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.063312782816595636e-02 2.769316003075241173e-01 -3.371898566017571264e-03 1.154459379993583584e-01
4.721360000000000241e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.422511758331229448e-02 2.787177803380999630e-01 -5.295982562136243230e-03 8.712471985230724192e-02
4.721689999999999827e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.621235532604098140e-02 3.632035392220525072e-01 -6.985599113292976017e-03 3.049072983098202391e-02
4.722010000000000218e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.640074931106569101e-02 3.637455606593797963e-01 -9.339432445912908970e-03 -8.716364513868070374e-03
4.722330000000000041e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.519794626104749080e-02 3.311215788587332787e-01 -1.035825723663901313e-02 -6.747963707995022209e-02
4.722649999999999864e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.315687148333829826e-02 2.887008144804922294e-01 -9.242157599670199758e-03 -8.528410777015005273e-02
4.722989999999999782e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.886154270939408295e-02 2.991452319246107883e-01 -7.513129716807870340e-03 -1.236838940416748467e-01
4.723319999999999936e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.345492899399697573e-02 3.001692403689210642e-01 -6.654156210372423955e-03 -1.551442779032056463e-01
4.723650000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.637873505556739717e-02 2.677546046800842183e-01 -6.669467976176112270e-03 -2.396321659493197143e-01
4.723990000000000009e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.979032755632060298e-02 2.276253372807309217e-01 -2.806238273053965684e-03 -2.089457128064170499e-01
4.724329999999999927e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.099574560300127402e-02 2.007217989085229581e-01 -3.591219285237388491e-03 -2.438875397381984889e-01
4.724669999999999845e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.223483318464821779e-02 1.531975535451577941e-01 -2.343100343292960769e-03 -2.250171345088979868e-01
4.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.273185132096267047e-02 1.339332236315835256e-01 -1.987275256597842519e-03 -2.760039290396009704e-01
4.725269999999999868e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.497100584045394853e-02 1.092727422911499852e-01 -9.198626131803629537e-04 -2.679942558861296842e-01
4.725590000000000259e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.258601496196981862e-03 7.452565372066263794e-02 -1.043428629596078287e-03 -2.897764950950162954e-01
4.725880000000000223e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.409584262817652395e-03 2.573833549286161718e-02 6.951003675664842304e-04 -2.943420173478704660e-01
4.726150000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.832351258100287261e-03 1.607661889235014602e-02 2.729553242831217496e-04 -2.813396734193132076e-01
4.726379999999999768e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.685753787770963644e-02 -3.352327485811155972e-02 2.317569783484308039e-03 -2.873456888027715594e-01
4.726639999999999873e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.301832886815427873e-02 -5.255556364845005712e-02 4.546106366005935040e-03 -2.483357453699842066e-01
4.726909999999999741e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.019754935794306122e-02 -6.280024495613564794e-02 -5.011828694346222518e-04 -2.638209667566572825e-01
4.727029999999999745e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.340521970974676819e-02 -8.330044311028773907e-02 -1.945565880783176223e-03 -2.639990307621464805e-01
4.727080000000000268e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.467310878589970058e-02 -9.456523885933180995e-02 -2.740160072887720330e-03 -2.655052282973531241e-01
4.727149999999999750e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.646912046296301585e-02 -1.104180281607879399e-01 -4.420651830332134047e-03 -2.666829341856269409e-01
4.727269999999999754e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.908781174835541938e-02 -1.250939307806225587e-01 -5.313696898542332250e-03 -2.541121431091009075e-01
4.727470000000000141e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.290851566203199297e-02 -1.187809865821886773e-01 -2.379157617882132411e-03 -2.289748235091251249e-01
4.727699999999999818e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.786901728032379871e-02 -1.273620881766620028e-01 -1.427491188011535510e-03 -2.091693421954322063e-01
4.727900000000000205e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.176338438702277056e-02 -1.507004733876163849e-01 -4.630536370642529672e-04 -1.915052771681670929e-01
4.728079999999999927e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.516146559756644058e-02 -1.860734627797810403e-01 3.856875142467508771e-04 -1.825292504586268627e-01
4.728240000000000123e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.868112876208561590e-02 -2.033050904272747650e-01 3.897734857010500681e-04 -1.557559259590985679e-01
4.728399999999999750e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.152432501074632520e-02 -1.911252195125155429e-01 -1.658217479219028199e-05 -1.414126780029089370e-01
4.728480000000000132e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.292864926137967108e-02 -1.843923169669909046e-01 -4.920238980364231808e-04 -1.379340043599609211e-01
4.728609999999999900e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.501996941526265450e-02 -1.806196291498051165e-01 -1.144425912838367091e-03 -1.301173874379891460e-01
4.728759999999999764e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.720657950157089833e-02 -1.848921687123947222e-01 -1.282889054317614156e-03 -1.184789800757394818e-01
4.728890000000000100e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.860919423711930865e-02 -1.887269736687190447e-01 -1.250126942190417107e-03 -1.078014053289030189e-01
4.728999999999999773e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.947351094396189697e-02 -1.914533606382342601e-01 -1.267711037679132308e-03 -9.829634410903879960e-02
4.729110000000000014e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.006343384958224618e-02 -1.937682151251287899e-01 -1.319259238367136069e-03 -8.898340289471592945e-02
4.729209999999999923e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.051068486708826633e-02 -1.959651817551940067e-01 -1.386667204218009104e-03 -7.987993083147711115e-02
4.729320000000000164e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.081541059491407164e-02 -1.981891972768239918e-01 -1.506431739944077497e-03 -7.087711677844041325e-02
4.729420000000000073e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.083995179082737403e-02 -2.005422676387068337e-01 -1.625630876690418915e-03 -6.218587975455484862e-02
